layout,partner,seed,role_swap,timestep,teacher_role,macro_label,topology,partner_activity,primitive_action,reward
cramped_room,greedy_full_task_noise_015,69,True,163,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,164,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,165,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,166,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,167,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,168,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,169,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,170,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,171,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,172,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,173,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,174,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,175,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,176,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,177,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,178,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,179,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,180,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,181,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,182,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,183,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,184,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,185,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,186,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,187,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,188,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,189,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,190,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,191,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,192,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,193,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,194,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,195,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,196,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,197,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,198,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,199,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,200,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,201,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,202,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,203,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,204,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,205,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,206,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,207,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,208,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,209,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,210,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,211,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,212,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,213,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,214,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,215,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,216,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,217,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,218,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,219,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,220,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,221,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,222,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,223,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,224,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,225,1,baseline:greedy_human_model,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,226,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,227,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,228,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,229,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,230,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,231,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,interact,0.0
cramped_room,greedy_full_task_noise_015,69,True,232,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,233,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,234,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,interact,0.0
cramped_room,greedy_full_task_noise_015,69,True,235,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,236,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,237,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,238,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,interact,20.0
cramped_room,greedy_full_task_noise_015,69,True,239,1,baseline:greedy_human_model,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,240,1,baseline:greedy_human_model,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,241,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,242,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,243,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(-1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,244,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, 1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,245,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,246,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(0, -1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,247,1,baseline:greedy_human_model,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,greedy_full_task_noise_015,69,True,248,1,baseline:greedy_human_model,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,greedy_full_task_noise_015,69,True,249,1,baseline:greedy_human_model,BOTTLENECK,FILLING_POT,"(1, 0)",0.0
cramped_room,random_motion,67,False,0,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,1,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,2,0,baseline:greedy_full_task,BOTTLENECK,PASSIVE,interact,0.0
cramped_room,random_motion,67,False,3,0,baseline:greedy_full_task,BOTTLENECK,PASSIVE,"(1, 0)",0.0
cramped_room,random_motion,67,False,4,0,baseline:greedy_full_task,BOTTLENECK,PASSIVE,"(0, -1)",0.0
cramped_room,random_motion,67,False,5,0,baseline:greedy_full_task,BOTTLENECK,PASSIVE,interact,0.0
cramped_room,random_motion,67,False,6,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,7,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,8,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,9,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,10,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,11,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,12,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,13,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,14,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,15,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,16,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,17,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,18,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
cramped_room,random_motion,67,False,19,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,20,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,21,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,22,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,23,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,24,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,25,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,26,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,27,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,28,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,29,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,30,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,31,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,32,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,33,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,34,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,35,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,36,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,37,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,38,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
cramped_room,random_motion,67,False,39,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,20.0
cramped_room,random_motion,67,False,40,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,41,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,42,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,43,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,44,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,45,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,46,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,47,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,48,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,49,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,50,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,51,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,52,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,53,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,54,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,55,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,56,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,57,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,58,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,59,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
cramped_room,random_motion,67,False,60,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,61,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
cramped_room,random_motion,67,False,62,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,63,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,64,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,65,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,66,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,67,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,68,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,69,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,70,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,71,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,72,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,73,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,74,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,75,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,76,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,77,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,78,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,79,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
cramped_room,random_motion,67,False,80,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,81,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
cramped_room,random_motion,67,False,82,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,20.0
cramped_room,random_motion,67,False,83,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,84,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,85,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,86,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,87,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,88,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,89,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,90,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,91,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,92,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,93,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,94,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,95,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,96,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,97,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,98,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,99,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,100,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,101,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
cramped_room,random_motion,67,False,102,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,103,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
cramped_room,random_motion,67,False,104,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,105,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,106,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,107,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,108,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,109,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,110,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,111,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,112,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,113,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,114,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,115,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,116,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,117,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,118,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,119,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,120,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,121,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
cramped_room,random_motion,67,False,122,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,123,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,124,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,125,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, 1)",0.0
cramped_room,random_motion,67,False,126,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,20.0
cramped_room,random_motion,67,False,127,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,128,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,129,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,130,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,131,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,132,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,133,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,134,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,135,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(1, 0)",0.0
cramped_room,random_motion,67,False,136,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(0, -1)",0.0
cramped_room,random_motion,67,False,137,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,interact,0.0
cramped_room,random_motion,67,False,138,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
cramped_room,random_motion,67,False,139,0,baseline:greedy_full_task,BOTTLENECK,UNKNOWN,"(-1, 0)",0.0
